|384|2022-03-19|The animal almost froze out of boredom. The PA did not seem to mind it though.
|625|2022-03-19|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|788|2022-03-19|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|808|2022-03-19|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|224|2022-03-20|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|391|2022-03-20|The animal almost froze out of boredom. The PA did not seem to mind it though.
|536|2022-03-20|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|681|2022-03-20|
|707|2022-03-20|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|812|2022-03-20|The animal was really shy but at the end they allowed to pet themselves.
|839|2022-03-20|
|850|2022-03-20|The PA was taken by an ambulance after the animal bit off a part of their calf.
|851|2022-03-20|The PA was taken by an ambulance after the animal bit off a part of their calf.
|869|2022-03-20|
|512|2022-03-21|The animal almost froze out of boredom. The PA did not seem to mind it though.
|685|2022-03-21|The PA was taken by an ambulance after the animal bit off a part of their calf.
|798|2022-03-21|The animal almost froze out of boredom. The PA did not seem to mind it though.
|826|2022-03-21|The animal almost froze out of boredom. The PA did not seem to mind it though.
|827|2022-03-21|
|848|2022-03-21|
|536|2022-03-22|The PA was taken by an ambulance after the animal bit off a part of their calf.
|734|2022-03-22|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|757|2022-03-22|The animal was really shy but at the end they allowed to pet themselves.
|835|2022-03-22|
|855|2022-03-22|The animal almost froze out of boredom. The PA did not seem to mind it though.
|295|2022-03-23|
|730|2022-03-23|The animal almost froze out of boredom. The PA did not seem to mind it though.
|786|2022-03-23|
|796|2022-03-23|
|799|2022-03-23|The animal was really shy but at the end they allowed to pet themselves.
|819|2022-03-23|The PA was taken by an ambulance after the animal bit off a part of their calf.
|821|2022-03-23|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|856|2022-03-23|The animal almost froze out of boredom. The PA did not seem to mind it though.
|874|2022-03-23|
