|72|2022-02-23|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|122|2022-02-23|The animal was really shy but at the end they allowed to pet themselves.
|279|2022-02-23|The animal almost froze out of boredom. The PA did not seem to mind it though.
|295|2022-02-23|
|315|2022-02-23|The animal almost froze out of boredom. The PA did not seem to mind it though.
|319|2022-02-23|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|326|2022-02-23|The PA was taken by an ambulance after the animal bit off a part of their calf.
|332|2022-02-23|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|59|2022-02-24|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|99|2022-02-24|The animal was really shy but at the end they allowed to pet themselves.
|145|2022-02-24|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|176|2022-02-24|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|193|2022-02-24|
|195|2022-02-24|The PA was taken by an ambulance after the animal bit off a part of their calf.
|222|2022-02-24|The animal almost froze out of boredom. The PA did not seem to mind it though.
|281|2022-02-24|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|305|2022-02-24|The PA was taken by an ambulance after the animal bit off a part of their calf.
|90|2022-02-25|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|147|2022-02-25|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|298|2022-02-25|
|99|2022-02-26|The animal was really shy but at the end they allowed to pet themselves.
|313|2022-02-26|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|114|2022-02-27|The animal almost froze out of boredom. The PA did not seem to mind it though.
|308|2022-02-27|
|313|2022-02-27|The animal almost froze out of boredom. The PA did not seem to mind it though.
|322|2022-02-27|The animal almost froze out of boredom. The PA did not seem to mind it though.
|349|2022-02-27|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|10|2022-02-28|The animal was really shy but at the end they allowed to pet themselves.
|48|2022-02-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|70|2022-02-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|77|2022-02-28|The animal was really shy but at the end they allowed to pet themselves.
|225|2022-02-28|The animal almost froze out of boredom. The PA did not seem to mind it though.
|256|2022-02-28|The PA was taken by an ambulance after the animal bit off a part of their calf.
|270|2022-02-28|The PA was taken by an ambulance after the animal bit off a part of their calf.
|310|2022-02-28|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|334|2022-02-28|The PA was taken by an ambulance after the animal bit off a part of their calf.
|362|2022-02-28|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|402|2022-02-28|The animal was really shy but at the end they allowed to pet themselves.
|412|2022-02-28|The PA was taken by an ambulance after the animal bit off a part of their calf.
|430|2022-02-28|
|437|2022-02-28|
|10|2022-03-01|
|145|2022-03-01|The PA was taken by an ambulance after the animal bit off a part of their calf.
|312|2022-03-01|The PA was taken by an ambulance after the animal bit off a part of their calf.
|363|2022-03-01|The animal was really shy but at the end they allowed to pet themselves.
|57|2022-03-02|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|77|2022-03-02|
|91|2022-03-02|The animal almost froze out of boredom. The PA did not seem to mind it though.
|363|2022-03-02|
|387|2022-03-02|The PA was taken by an ambulance after the animal bit off a part of their calf.
|127|2022-03-03|The animal almost froze out of boredom. The PA did not seem to mind it though.
|273|2022-03-03|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|319|2022-03-03|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|385|2022-03-03|The animal almost froze out of boredom. The PA did not seem to mind it though.
|411|2022-03-03|
|430|2022-03-03|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|465|2022-03-03|The PA was taken by an ambulance after the animal bit off a part of their calf.
|491|2022-03-03|
|261|2022-03-04|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|427|2022-03-04|
|428|2022-03-04|The animal almost froze out of boredom. The PA did not seem to mind it though.
|486|2022-03-04|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|496|2022-03-04|The animal was really shy but at the end they allowed to pet themselves.
|504|2022-03-04|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|87|2022-03-05|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|142|2022-03-05|The animal almost froze out of boredom. The PA did not seem to mind it though.
|152|2022-03-05|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|239|2022-03-05|The PA was taken by an ambulance after the animal bit off a part of their calf.
|354|2022-03-05|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|411|2022-03-05|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|465|2022-03-05|
|512|2022-03-05|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|514|2022-03-05|The animal almost froze out of boredom. The PA did not seem to mind it though.
|48|2022-03-06|
|210|2022-03-06|The PA was taken by an ambulance after the animal bit off a part of their calf.
|357|2022-03-06|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|449|2022-03-06|The animal was really shy but at the end they allowed to pet themselves.
|486|2022-03-06|The animal almost froze out of boredom. The PA did not seem to mind it though.
|533|2022-03-06|The animal almost froze out of boredom. The PA did not seem to mind it though.
|551|2022-03-06|The animal almost froze out of boredom. The PA did not seem to mind it though.
|552|2022-03-06|The animal almost froze out of boredom. The PA did not seem to mind it though.
|54|2022-03-07|The animal was really shy but at the end they allowed to pet themselves.
|127|2022-03-07|
|195|2022-03-07|The PA was taken by an ambulance after the animal bit off a part of their calf.
|282|2022-03-07|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|298|2022-03-07|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|315|2022-03-07|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|355|2022-03-07|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|449|2022-03-07|
|497|2022-03-07|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|513|2022-03-07|The PA was taken by an ambulance after the animal bit off a part of their calf.
|554|2022-03-07|
|288|2022-03-08|
|537|2022-03-08|
|545|2022-03-08|
|546|2022-03-08|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|590|2022-03-08|The animal almost froze out of boredom. The PA did not seem to mind it though.
|357|2022-03-09|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|372|2022-03-09|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|412|2022-03-09|The animal almost froze out of boredom. The PA did not seem to mind it though.
|498|2022-03-09|The animal was really shy but at the end they allowed to pet themselves.
|533|2022-03-09|The animal was really shy but at the end they allowed to pet themselves.
|595|2022-03-09|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|146|2022-03-10|The animal almost froze out of boredom. The PA did not seem to mind it though.
|147|2022-03-10|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|281|2022-03-10|
|375|2022-03-10|The animal was really shy but at the end they allowed to pet themselves.
|412|2022-03-10|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|532|2022-03-10|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|553|2022-03-10|The PA was taken by an ambulance after the animal bit off a part of their calf.
|584|2022-03-10|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|110|2022-03-11|The animal almost froze out of boredom. The PA did not seem to mind it though.
|448|2022-03-11|The animal almost froze out of boredom. The PA did not seem to mind it though.
|460|2022-03-11|The PA was taken by an ambulance after the animal bit off a part of their calf.
|590|2022-03-11|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|622|2022-03-11|
|654|2022-03-11|The animal almost froze out of boredom. The PA did not seem to mind it though.
|359|2022-03-12|The animal almost froze out of boredom. The PA did not seem to mind it though.
|412|2022-03-12|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|453|2022-03-12|The animal was really shy but at the end they allowed to pet themselves.
|506|2022-03-12|
|518|2022-03-12|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|619|2022-03-12|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|631|2022-03-12|The animal almost froze out of boredom. The PA did not seem to mind it though.
|356|2022-03-13|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|564|2022-03-13|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|654|2022-03-13|The PA was taken by an ambulance after the animal bit off a part of their calf.
|728|2022-03-13|The animal almost froze out of boredom. The PA did not seem to mind it though.
|363|2022-03-14|The animal was really shy but at the end they allowed to pet themselves.
|440|2022-03-14|The animal was really shy but at the end they allowed to pet themselves.
|634|2022-03-14|
|716|2022-03-14|The PA was taken by an ambulance after the animal bit off a part of their calf.
|718|2022-03-14|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|154|2022-03-15|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|477|2022-03-15|
|582|2022-03-15|
|595|2022-03-15|The animal almost froze out of boredom. The PA did not seem to mind it though.
|671|2022-03-15|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|682|2022-03-15|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|702|2022-03-15|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|732|2022-03-15|
|744|2022-03-15|The animal almost froze out of boredom. The PA did not seem to mind it though.
|747|2022-03-15|
|85|2022-03-16|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|120|2022-03-16|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|364|2022-03-16|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|443|2022-03-16|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|543|2022-03-16|The animal was really shy but at the end they allowed to pet themselves.
|589|2022-03-16|The animal was really shy but at the end they allowed to pet themselves.
|597|2022-03-16|The animal almost froze out of boredom. The PA did not seem to mind it though.
|665|2022-03-16|The PA was taken by an ambulance after the animal bit off a part of their calf.
|714|2022-03-16|The PA was taken by an ambulance after the animal bit off a part of their calf.
|789|2022-03-16|
|214|2022-03-17|The animal was really shy but at the end they allowed to pet themselves.
|404|2022-03-17|The animal was really shy but at the end they allowed to pet themselves.
|694|2022-03-17|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|738|2022-03-17|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|774|2022-03-17|The animal almost froze out of boredom. The PA did not seem to mind it though.
|784|2022-03-17|The animal almost froze out of boredom. The PA did not seem to mind it though.
|788|2022-03-17|
|808|2022-03-17|The PA was taken by an ambulance after the animal bit off a part of their calf.
|456|2022-03-18|The animal almost froze out of boredom. The PA did not seem to mind it though.
|704|2022-03-18|The PA was taken by an ambulance after the animal bit off a part of their calf.
|351|2022-03-19|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|564|2022-03-19|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|570|2022-03-19|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|578|2022-03-19|The animal was really shy but at the end they allowed to pet themselves.
|649|2022-03-19|The animal almost froze out of boredom. The PA did not seem to mind it though.
|656|2022-03-19|The PA was taken by an ambulance after the animal bit off a part of their calf.
|672|2022-03-19|The PA was taken by an ambulance after the animal bit off a part of their calf.
|712|2022-03-19|The animal was really shy but at the end they allowed to pet themselves.
|793|2022-03-19|The animal was really shy but at the end they allowed to pet themselves.
|840|2022-03-19|The animal almost froze out of boredom. The PA did not seem to mind it though.
|382|2022-03-20|The animal was really shy but at the end they allowed to pet themselves.
|399|2022-03-20|The PA was taken by an ambulance after the animal bit off a part of their calf.
|736|2022-03-20|The animal was really shy but at the end they allowed to pet themselves.
|777|2022-03-20|The animal was really shy but at the end they allowed to pet themselves.
|782|2022-03-20|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|798|2022-03-20|
|295|2022-03-21|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|459|2022-03-21|The animal almost froze out of boredom. The PA did not seem to mind it though.
|522|2022-03-21|The PA was taken by an ambulance after the animal bit off a part of their calf.
|589|2022-03-21|
|755|2022-03-21|The animal was really shy but at the end they allowed to pet themselves.
|839|2022-03-21|The PA was taken by an ambulance after the animal bit off a part of their calf.
|843|2022-03-21|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|388|2022-03-22|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|677|2022-03-22|The animal almost froze out of boredom. The PA did not seem to mind it though.
|680|2022-03-22|The PA was taken by an ambulance after the animal bit off a part of their calf.
|688|2022-03-22|The animal was really shy but at the end they allowed to pet themselves.
|711|2022-03-22|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|733|2022-03-22|The animal almost froze out of boredom. The PA did not seem to mind it though.
|798|2022-03-22|The animal was really shy but at the end they allowed to pet themselves.
|804|2022-03-22|The animal was really shy but at the end they allowed to pet themselves.
|844|2022-03-22|The PA was taken by an ambulance after the animal bit off a part of their calf.
|890|2022-03-22|The animal was really shy but at the end they allowed to pet themselves.
|892|2022-03-22|The animal was really shy but at the end they allowed to pet themselves.
|142|2022-03-23|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|677|2022-03-23|The animal was really shy but at the end they allowed to pet themselves.
|688|2022-03-23|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|739|2022-03-23|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|757|2022-03-23|
|789|2022-03-23|The PA was taken by an ambulance after the animal bit off a part of their calf.
|800|2022-03-23|The PA was taken by an ambulance after the animal bit off a part of their calf.
|817|2022-03-23|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|846|2022-03-23|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|875|2022-03-23|The animal was really shy but at the end they allowed to pet themselves.
|888|2022-03-23|The animal almost froze out of boredom. The PA did not seem to mind it though.
|915|2022-03-23|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|928|2022-03-23|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
