|1185|2022-04-01|The animal was really shy but at the end they allowed to pet themselves.
|1199|2022-04-01|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1243|2022-04-01|The animal was really shy but at the end they allowed to pet themselves.
|1263|2022-04-01|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1280|2022-04-01|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1288|2022-04-01|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1308|2022-04-01|
|1339|2022-04-01|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1346|2022-04-01|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|528|2022-04-02|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|755|2022-04-02|
|888|2022-04-02|The animal was really shy but at the end they allowed to pet themselves.
|903|2022-04-02|The animal was really shy but at the end they allowed to pet themselves.
|1011|2022-04-02|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1032|2022-04-02|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1127|2022-04-02|
|1169|2022-04-02|
|1221|2022-04-02|
|1331|2022-04-02|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1388|2022-04-02|
|744|2022-04-03|The animal almost froze out of boredom. The PA did not seem to mind it though.
|996|2022-04-03|The animal was really shy but at the end they allowed to pet themselves.
|1008|2022-04-03|
|1037|2022-04-03|The animal was really shy but at the end they allowed to pet themselves.
|1073|2022-04-03|
|1093|2022-04-03|The animal was really shy but at the end they allowed to pet themselves.
|1137|2022-04-03|
|1146|2022-04-03|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1213|2022-04-03|The animal was really shy but at the end they allowed to pet themselves.
|1218|2022-04-03|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1288|2022-04-03|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1335|2022-04-03|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1353|2022-04-03|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1400|2022-04-03|The animal was really shy but at the end they allowed to pet themselves.
|1430|2022-04-03|The animal was really shy but at the end they allowed to pet themselves.
|1444|2022-04-03|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1451|2022-04-03|The animal almost froze out of boredom. The PA did not seem to mind it though.
|707|2022-04-04|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|874|2022-04-04|
|886|2022-04-04|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|924|2022-04-04|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|990|2022-04-04|
|1020|2022-04-04|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1169|2022-04-04|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1205|2022-04-04|The animal was really shy but at the end they allowed to pet themselves.
|1262|2022-04-04|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1272|2022-04-04|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1370|2022-04-04|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1385|2022-04-04|
|1423|2022-04-04|
|1455|2022-04-04|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1472|2022-04-04|The animal was really shy but at the end they allowed to pet themselves.
|1490|2022-04-04|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1505|2022-04-04|The animal was really shy but at the end they allowed to pet themselves.
|1523|2022-04-04|The animal was really shy but at the end they allowed to pet themselves.
|1524|2022-04-04|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|710|2022-04-05|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|766|2022-04-05|The animal almost froze out of boredom. The PA did not seem to mind it though.
|776|2022-04-05|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1020|2022-04-05|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1161|2022-04-05|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1213|2022-04-05|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1222|2022-04-05|The animal was really shy but at the end they allowed to pet themselves.
|1266|2022-04-05|
|1338|2022-04-05|The animal was really shy but at the end they allowed to pet themselves.
|1342|2022-04-05|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1419|2022-04-05|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1429|2022-04-05|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1567|2022-04-05|
|858|2022-04-06|The PA was taken by an ambulance after the animal bit off a part of their calf.
|959|2022-04-06|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|966|2022-04-06|
|1023|2022-04-06|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1064|2022-04-06|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1190|2022-04-06|
|1238|2022-04-06|The animal was really shy but at the end they allowed to pet themselves.
|1277|2022-04-06|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1350|2022-04-06|
|1395|2022-04-06|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1441|2022-04-06|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1460|2022-04-06|
|1525|2022-04-06|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1541|2022-04-06|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1548|2022-04-06|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1558|2022-04-06|
|1590|2022-04-06|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1600|2022-04-06|The animal was really shy but at the end they allowed to pet themselves.
|1634|2022-04-06|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1641|2022-04-06|The animal was really shy but at the end they allowed to pet themselves.
|675|2022-04-07|The animal almost froze out of boredom. The PA did not seem to mind it though.
|807|2022-04-07|The PA was taken by an ambulance after the animal bit off a part of their calf.
|919|2022-04-07|The animal almost froze out of boredom. The PA did not seem to mind it though.
|963|2022-04-07|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1041|2022-04-07|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1265|2022-04-07|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1338|2022-04-07|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1449|2022-04-07|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1530|2022-04-07|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1547|2022-04-07|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1549|2022-04-07|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1606|2022-04-07|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1646|2022-04-07|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1671|2022-04-07|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1677|2022-04-07|The animal was really shy but at the end they allowed to pet themselves.
|588|2022-04-08|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|926|2022-04-08|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1065|2022-04-08|
|1317|2022-04-08|The animal was really shy but at the end they allowed to pet themselves.
|1442|2022-04-08|The animal was really shy but at the end they allowed to pet themselves.
|1471|2022-04-08|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1482|2022-04-08|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1514|2022-04-08|The animal was really shy but at the end they allowed to pet themselves.
|1560|2022-04-08|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1621|2022-04-08|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1679|2022-04-08|The animal was really shy but at the end they allowed to pet themselves.
|967|2022-04-09|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1023|2022-04-09|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1377|2022-04-09|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1464|2022-04-09|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1503|2022-04-09|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1505|2022-04-09|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1537|2022-04-09|
|1572|2022-04-09|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1652|2022-04-09|
|1683|2022-04-09|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1685|2022-04-09|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1687|2022-04-09|
|1691|2022-04-09|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1728|2022-04-09|
|1736|2022-04-09|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1759|2022-04-09|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1768|2022-04-09|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1782|2022-04-09|
|774|2022-04-10|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1169|2022-04-10|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1384|2022-04-10|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1543|2022-04-10|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1559|2022-04-10|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1565|2022-04-10|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1599|2022-04-10|
|1726|2022-04-10|
|1791|2022-04-10|The animal almost froze out of boredom. The PA did not seem to mind it though.
|812|2022-04-11|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1135|2022-04-11|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1161|2022-04-11|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1244|2022-04-11|The animal was really shy but at the end they allowed to pet themselves.
|1280|2022-04-11|The animal was really shy but at the end they allowed to pet themselves.
|1374|2022-04-11|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1502|2022-04-11|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1504|2022-04-11|The animal was really shy but at the end they allowed to pet themselves.
|1572|2022-04-11|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1580|2022-04-11|
|1586|2022-04-11|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1593|2022-04-11|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1603|2022-04-11|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1624|2022-04-11|
|1676|2022-04-11|
|1690|2022-04-11|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1767|2022-04-11|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1769|2022-04-11|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1774|2022-04-11|The animal was really shy but at the end they allowed to pet themselves.
|1824|2022-04-11|The animal was really shy but at the end they allowed to pet themselves.
|895|2022-04-12|
|924|2022-04-12|The PA was taken by an ambulance after the animal bit off a part of their calf.
|960|2022-04-12|
|1008|2022-04-12|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1257|2022-04-12|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1381|2022-04-12|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1390|2022-04-12|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1608|2022-04-12|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1635|2022-04-12|The animal was really shy but at the end they allowed to pet themselves.
|1655|2022-04-12|The animal was really shy but at the end they allowed to pet themselves.
|1676|2022-04-12|The PA was taken by an ambulance after the animal bit off a part of their calf.
|1717|2022-04-12|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1756|2022-04-12|The animal almost froze out of boredom. The PA did not seem to mind it though.
|1869|2022-04-12|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1880|2022-04-12|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1905|2022-04-12|The animal jumped on the PA out of excitement. The PA tripped over but they seemed very happy.
|1944|2022-04-12|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
|1950|2022-04-12|It was mostly successful but the animal pissed on the PAs leg. Not sure if it is a good sign.
